"ID","year","gender","agegroup","region","population","d_log_CVD_mort_100k","log_CVD_mort_100k","d_CVD_mort_100k","CVD_mort_100k","CVD_deaths","d_log_CVD_costs_100k","log_CVD_costs_100k","d_CVD_costs_100k","CVD_costs_100k","CVD_costs_100k_sq","d_CVD_costs_100k_sq","CVD_costs_sum","d_lag_log_CVD_costs_100k","lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","lag_CVD_costs_100k","lag_CVD_costs_100k_sq","d_lag_CVD_costs_100k_sq","d_log_cancer_mort_100k","log_cancer_mort_100k","d_cancer_mort_100k","cancer_mort_100k","d_log_cancer_costs_100k","log_cancer_costs_100k","d_cancer_costs_100k","cancer_costs_100k","cancer_costs_sum","cancer_deaths","d_lag_log_cancer_costs_100k","lag_log_cancer_costs_100k","d_lag_cancer_costs_100k","lag_cancer_costs_100k"
"450","4","Female","65-69","MV",53859,-0.0593138658103856,5.26320818943447,-11.8,193.1,104,0.121893133032064,16.9101342193532,2533712.25561002,22078927.8207913,487479053715713,105463602226308,11891489.735,0.000732709068202553,16.9398699111937,16659.5972135328,22745318.7098925,517349523214586,757578154221.188,-0.130579659057875,5.9986883921973,-56.2,402.9,-0.0136849022086132,16.6359758882713,-231275.301239826,16784659.2658609,9040049.634,217,0.163338595923872,16.7297378540032,2778022.76658268,18434562.4385365
"451","1","Female","70-74","MV",56935,NA,6.46037382777268,NA,639.3,364,NA,17.2454328045808,NA,30874242.0795644,953218823987546,NA,17578249.728,NA,17.2296368575589,NA,30390385.7325644,923575544974053,NA,NA,6.40968133914131,NA,607.7,NA,16.6378233642507,NA,16815697.1827523,9574017.191,346,NA,16.6020809640534,NA,16225278.1556549
"451","2","Female","70-74","MV",62587,-0.281392906993641,6.17898092077904,-156.8,482.5,302,0.0487359843869406,17.2941687889677,1541955.75385148,32416197.8334159,1050809881975157,97591057987611.1,20288325.738,0.0612989113602715,17.2909357689191,1921179.11476632,32311564.8473307,1044037222883258,120461677909204,0.0677524557337961,6.47743379487511,42.5999999999999,650.3,0.0314032281805083,16.6692265924312,536446.161712248,17352143.3444645,10860185.955,407,0.154111711001374,16.7561926750548,2703475.38026922,18928753.5359241
"451","3","Female","70-74","MV",55587,-0.102715771978594,6.07626514880045,-47.1,435.4,242,0.028893439077784,17.3230622280455,950277.723818712,33366475.5572346,1113321691111534,62511809136377.1,18547422.768,-0.00451354493603873,17.2864222239831,-145511.06749098,32166053.7798397,1034655015767542,-9382207115715.88,-0.115613316772527,6.36182047810258,-71,579.3,0.144814771372339,16.8140413638036,2703905.69218075,20056049.0366453,11148555.978,322,-0.02945510445916,16.7267375705956,-549417.12090933,18379336.4150148
"451","4","Female","70-74","MV",38322,-0.133465773673746,5.9427993751267,-54.4,381,146,0.0223433719214192,17.3454055999669,753910.662169393,34120386.219404,1164200755761294,50879064649760,13075614.407,0.17842660162718,17.4648488256103,6283160.75983093,38449214.5396707,1478342098717622,443687082950080,0.106654344276663,6.46847482237924,65.2,644.5,0.0572366148859764,16.8712779786896,1181428.31839884,21237477.3550441,8138626.072,247,-0.023252265897387,16.7034853046982,-422430.946264755,17956905.46875
"452","1","Female","75-79","MV",40396,NA,7.283173465738,NA,1455.6,588,NA,17.6292753512503,NA,45320741.3110209,2053969592980476,NA,18307766.66,NA,17.5929540708459,NA,43704169.65,1910054444795981,NA,NA,6.87512877615504,NA,967.9,NA,16.6326528632399,NA,16728975.9926725,6757837.142,391,NA,16.6638634273969,NA,17259330.045
"452","2","Female","75-79","MV",45375,-0.321308861108835,6.96186460462917,-400,1055.6,479,0.108355054870575,17.7376304061208,5186658.08071464,50507399.3917355,2550997393316288,497027800335812,22917732.474,0.155957679701835,17.7489117505477,7376247.23698868,51080416.8869887,2609208989348558,699154544552577,-0.101019182042823,6.77410959411222,-93,874.9,0.112386703281192,16.7450395665211,1989836.02716217,18718812.0198347,8493660.954,397,0.151731484429671,16.8155949118266,2827901.242266,20087231.287266
"452","3","Female","75-79","MV",53604,-0.0864259271235754,6.87543867750559,-87.3999999999999,968.2,519,0.00765417168122084,17.745284577802,388075.61012999,50895475.0018655,2590349375665519,39351982349231.5,27282010.42,-0.0312440406936432,17.7176677098541,-1571284.17000233,49509132.7169863,2451154222388168,-158054766960391,-0.0638301196957141,6.71027947441651,-54.1,820.8,0.115245773480385,16.8602853400015,2286487.87942654,21005299.8992613,11259680.958,440,-0.0370031266198332,16.7785917852068,-729706.394206811,19357524.8930592
"452","4","Female","75-79","MV",56040,-0.103961416816085,6.77147726068951,-95.6,872.6,489,0.0355843663368205,17.7808689441389,1843691.98956916,52739166.9914347,2781419734950434,191070359284915,29555029.182,0.0506208284665135,17.7682885383206,2570710.12955879,52079842.8465451,2712310030920839,261155808532671,0.0488597802368487,6.75913925465335,41.1,861.9,0.0478450329034601,16.9081303729049,1029429.43871162,22034729.3379729,12348262.321,483,0.100020607867378,16.8786123930741,2036289.54102305,21393814.4340822
"453","1","Female","80-84","MV",28234,NA,8.09982755204969,NA,3293.9,930,NA,17.7715086548281,NA,52247816.3101225,2729834309176308,NA,14751648.457,NA,17.7116446843623,NA,49211834.1656874,2421804621951121,NA,NA,7.07876307587582,NA,1186.5,NA,16.5192694925326,NA,14935768.9169087,4216964.996,335,NA,16.4228913481738,NA,13563478.6905112
"453","2","Female","80-84","MV",31190,-0.131265699135337,7.96856185291435,-405.2,2888.7,901,0.174506765827687,17.9460154206558,9961505.8636511,62209322.1737736,3869999765320366,1140165456144058,19403087.586,0.249736179342211,17.9613808637045,13960743.2753015,63172577.4409889,3990774540537738,1568969918586617,0.0290718148219771,7.1078348906978,35,1221.5,0.16767922069284,16.6869487132255,2726632.30143051,17662401.2183392,5508902.94,381,0.244253448915039,16.6671447970888,3752578.61766163,17316057.3081728
"453","3","Female","80-84","MV",33301,-0.103949880311395,7.86461197260295,-285.2,2603.5,867,0.102461399933336,18.0484768205892,6712045.96832418,68921368.1420978,4750154986578578,880155221258213,22951504.805,0.0278660513748576,17.9892469150794,1785126.9951316,64957704.4361205,4219503365610387,228728825072649,-0.0242792719119684,7.08355561878583,-29.3,1192.2,0.0335938973440761,16.7205426105696,603427.891897723,18265829.1102369,6082703.752,397,0.187821637899283,16.8549664349881,3577813.99789785,20893871.3060706
"453","4","Female","80-84","MV",39493,-0.126516083884665,7.73809588871829,-309.4,2294.1,906,0.000396987232729629,18.0488738078219,27366.3348980993,68948734.4769959,4753927985979287,3772999400709,27229923.707,0.107978255782342,18.0972251708617,7406706.21181668,72364410.6479372,5236607928423282,1017104562812896,-0.00176300259743289,7.08179261618839,-2.10000000000014,1190.1,0.0724081648180928,16.7929507753876,1371655.45158415,19637484.5618211,7755431.778,470,-0.0759055909297501,16.7790608440584,-1527264.46479782,19366606.8412728
"454","1","Female","85-89","MV",15568,NA,8.85020229545306,NA,6975.8,1086,NA,17.8602463994182,NA,57096101.618705,3259964820053491,NA,8888721.1,NA,17.8214213355739,NA,54921823.1935645,3016406662905154,NA,NA,7.2212512863269,NA,1368.2,NA,16.4888235551447,NA,14487888.1038027,2255474.42,213,NA,16.4165988722519,NA,13478398.7897772
"454","2","Female","85-89","MV",17418,-0.0420573827174202,8.80814491273564,-287.3,6688.5,1165,0.10432709736029,17.9645734967785,6278484.98136388,63374586.6000689,4016338226729633,756373406676142,11038585.494,0.188225730017034,18.0096470655909,11374637.1727531,66296460.3663175,4395220657102709,1378813994197555,0.216779240242543,7.43803052656944,331.2,1699.4,-0.060482117990091,16.4283414371546,-850285.439891774,13637602.6639109,2375397.632,296,0.116833711189035,16.5334325834409,1670411.88375551,15148810.6735327
"454","3","Female","85-89","MV",19487,-0.093544527107408,8.71460038562823,-597.3,6091.2,1187,0.164344308027307,18.1289178048058,11319972.0544187,74694558.6544876,5579277092588690,1562938865859057,14555728.645,0.0343623645081159,18.044009430099,2317695.83994797,68614156.2062655,4707902431897800,312681774795092,-0.222864079954528,7.21516644661491,-339.5,1359.9,-0.0394618568143699,16.3888795803402,-527684.934142334,13109917.7297686,2554729.668,265,-0.0878836841081068,16.4455488993328,-1274508.82188019,13874301.8516525
"454","4","Female","85-89","MV",21517,-0.136857869347951,8.57774251628028,-779.099999999999,5312.1,1143,0.074413191728631,18.2033309965344,5770290.98068458,80464849.6351722,6474592026810870,895314934222180,17313621.696,0.149271362662564,18.1932807927616,11046055.4541245,79660211.66039,6345749321778129,1637846889880329,0.0609749322339681,7.27614137884888,85.5,1445.4,0.151521125987433,16.5404007063277,2144820.34710089,15254738.0768694,3282361.992,311,0.142391079438632,16.5879399787714,2123149.52843046,15997451.3800829
"455","1","Female","90+","MV",6548,NA,9.69579895577678,NA,16249.2,1064,NA,17.742478225725,NA,50752844.6090409,2575851235909455,NA,3323296.265,NA,17.6681164303723,NA,47115680.8519732,2219887382144995,NA,NA,7.33119127241154,NA,1527.2,NA,16.0027764142845,NA,8910816.3255956,583480.253,100,NA,15.7624938838341,NA,7007516.27012395
"455","2","Female","90+","MV",7362,-0.0508101484635528,9.64498880731323,-805,15444.2,1137,0.152572534248893,17.8950507599739,8365436.52380341,59118281.1328443,3494971164102019,919119928192564,4352287.857,0.0787898343805615,17.7469062647529,3862397.63795494,50978078.4899282,2598764486525276,378877104380281,0.152840235399129,7.48403150781067,252.2,1779.4,0.147889308508393,16.1506657227929,1420246.49700695,10331062.8226026,760572.845,131,-0.0863880008149831,15.6761058830192,-579954.148698395,6427562.12142555
"455","3","Female","90+","MV",8824,-0.136427096577737,9.50856171073549,-1969.6,13474.6,1189,0.108685067648441,18.0037358276224,6787441.09063707,65905722.2234814,4343564221798691,848593057696672,5815520.929,0.143740328451731,17.8906465932046,7880408.38224513,58858486.8721733,3464321476881795,865556990356519,-0.143650012657993,7.34038149515267,-238.1,1541.3,0.0510799517579841,16.2017456745509,541420.336962271,10872483.1595648,959387.914,136,0.414283942543088,16.0903898255623,3299182.48700101,9726744.60842656
"455","4","Female","90+","MV",10537,-0.0197868941143202,9.48877481662117,-264,13210.6,1392,0.00143758343601519,18.0051734110584,94813.1091559753,66000535.3326374,4356070664194715,12506442396024.5,6954476.408,0.121717358979147,18.0123639521837,7618338.3629678,66476825.2351411,4419168293343491,954846816461696,0.177737002910487,7.51811849806316,299.8,1841.1,-0.153855725734477,16.0478899488164,-1550462.71731371,9322020.44225112,982261.294,194,0.195245257230528,16.2856350827928,2097174.52305233,11823919.1314789
"456","1","Male","<1","SN",17533,NA,1.7404661748405,NA,5.7,1,NA,13.9859443039132,NA,1185819.084013,1406166900009.44,NA,207909.66,NA,14.5908310220447,NA,2171287.83546232,4714490864426.66,NA,NA,2.43361335540045,NA,11.4,NA,14.0925807496543,NA,1319258.96880169,231305.675,2,NA,13.0487839460557,NA,464531.173092699
"456","2","Male","<1","SN",17664,NA,NA,-5.7,0,0,-0.0608756157941208,13.9250686881191,-70034.1542122795,1115784.92980072,1244976009570.41,-161190890439.032,197092.25,0.361689066872373,14.9525200889171,946143.992980114,3117431.82844244,9718381204985.96,5003890340559.3,-0.693147180559945,1.7404661748405,-5.7,5.7,0.10626974128664,14.1988504909409,147917.718245413,1467176.6870471,259162.09,1,NA,NA,NA,NA
"456","3","Male","<1","SN",18190,NA,2.39789527279837,11,11,2,-0.223091258129012,13.7019774299901,-223110.306381263,892674.623419461,796867983297.077,-448108026273.331,162377.514,-0.242683327137209,14.7098367617799,-671744.48907491,2445687.33936753,5981386561942.61,-3736994643043.34,NA,NA,-5.7,0,1.31338722236508,15.512237713306,3988884.61036906,5456061.29741616,992457.55,0,NA,13.0263943148117,NA,454246.061012404
"456","4","Male","<1","SN",19106,NA,NA,-11,0,0,0.244173230850306,13.9461506608404,246882.960585563,1139557.58400502,1298591487263.37,501723503966.292,217723.872,-0.420474691625563,14.2893620701543,-839518.86648679,1606168.47288074,2579777163276.04,-3401609398666.57,NA,2.75366071235426,15.7,15.7,-1.48606065916743,14.0261770541386,-4221560.72168079,1234500.57573537,235863.68,3,1.81560010675124,14.8419944215629,2336988.13895633,2791234.19996874
"457","1","Male","1-14","SN",212598,NA,NA,NA,0,0,NA,12.585703835265,NA,292349.076661116,85467982624.6073,NA,621528.29,NA,12.6863243273352,NA,323296.237980769,104520457492.518,NA,NA,1.33500106673234,NA,3.8,NA,14.2633741741728,NA,1564965.24520456,3327084.812,8,NA,13.9906483939447,NA,1191410.42451923
"457","2","Male","1-14","SN",225806,NA,-0.916290731874155,0.4,0.4,1,0.171854930484301,12.7575587657493,54817.0743711857,347166.151032302,120524336422.583,35056353797.9759,783921.999,0.739270725609886,13.4255950529451,353817.84684196,677114.084822729,458483483865.322,353963026372.804,-0.747214401830221,0.587786664902119,-2,1.8,-0.334745498056627,13.9286286761162,-445201.055590471,1119764.18961409,2528494.726,4,NA,NA,NA,NA
"457","3","Male","1-14","SN",237113,0,-0.916290731874155,0,0.4,1,-0.0598268952350018,12.6977318705143,-20160.7814405884,327005.369591714,106932511741.813,-13591824680.7699,775372.242,-0.607508943180955,12.8180861097641,-308285.929888173,368828.154934557,136034207872.429,-322449275992.893,0.635988766719997,1.22377543162212,1.6,3.4,-0.0213469642299415,13.9072817118862,-23650.2376165229,1096113.95199757,2599028.675,8,NA,14.0973262149601,NA,1325534.3444798
"457","4","Male","1-14","SN",252874,0,-0.916290731874155,0,0.4,1,0.362084750591134,13.0598166211055,142679.200589483,469684.570181197,220603595466.296,113671083724.482,1187710.16,0.0707896918956923,12.8888758016598,27055.5614654433,395883.7164,156723916910.676,20689709038.2463,-0.194156014440958,1.02961941718116,-0.6,2.8,0.0713106723567094,13.9785923842429,81019.0541636006,1177133.00616117,2976663.318,7,-0.0727812133178105,14.0245450016423,-93046.8952797961,1232487.4492
"458","1","Male","15-19","SN",99609,NA,1.38629436111989,NA,4,4,NA,13.5175808876051,NA,742353.547370218,551088789293.146,NA,739450.945,NA,13.4481727917449,NA,692575.676865317,479661068185.453,NA,NA,1.6094379124341,NA,5,NA,13.657250994114,NA,853628.182192372,850290.496,5,NA,13.6566931015134,NA,853152.082164588
"458","2","Male","15-19","SN",63091,NA,NA,-4,0,0,-0.106684521568569,13.4108963660365,-75119.3618286982,667234.185541519,445201458355.255,-105887330937.891,420964.72,0.285120908204725,13.7332936999496,228496.518284036,921072.195149353,848373988677.248,368712920491.796,0.457424847038876,2.06686275947298,2.9,7.9,-0.185676416507667,13.4715745776063,-144653.867313863,708974.314878509,447298.985,5,0.0415976909342337,13.6982907924476,36237.6323297735,889389.714494362
"458","3","Male","15-19","SN",70111,NA,NA,0,0,0,0.254058283337546,13.6649546493741,192995.448895302,860229.634436821,739995023963.307,294793565608.053,603115.599,-0.268462224095572,13.464831475854,-216862.484058105,704209.711091248,495911317195.219,-352462671482.029,-1.00215202248055,1.06471073699243,-5,2.9,0.513856341816181,13.9854309194225,476236.144250586,1185210.4591291,830962.905,2,0.234368897812637,13.9326596902603,234897.370208776,1124287.08470314
"458","4","Male","15-19","SN",84507,NA,0.8754687373539,2.4,2.4,2,0.344848995493093,14.0098036448671,354222.536389264,1214452.17082609,1474894075224.19,734899051260.884,1026297.096,0.035829888056071,13.5006613639101,25689.2279782478,729898.939069496,532752461254.776,36841144059.5566,0.18805223150294,1.25276296849537,0.6,3.5,0.169755655179173,14.1551865746016,219282.025517147,1404492.48464624,1186894.464,3,-0.148612176863516,13.7840475133968,-155260.318107849,969026.766595289
"459","1","Male","20-24","SN",143939,NA,0.741937344729377,NA,2.1,3,NA,13.6074596093951,NA,812165.656979693,659613054377.256,NA,1169023.125,NA,13.7899851912646,NA,974797.651252871,950230460888.114,NA,NA,1.93152141160321,NA,6.9,NA,13.3802542561677,NA,647098.793238803,931427.532,10,NA,13.5098633063038,NA,736646.424433552
"459","2","Male","20-24","SN",128731,0.389464766761723,1.1314021114911,1,3.1,4,0.0823039332634359,13.6897635426586,69672.2530808211,881837.910060514,777638099619.895,118025045242.639,1135198.76,-0.560997513113227,13.2289876781514,-418539.549029465,556258.102223406,309423076289.185,-640807384598.929,-0.570544858467613,1.3609765531356,-3,3.9,0.610684581467909,13.9909388376356,544657.719178564,1191756.51241737,1534160.076,5,0.324999695280635,13.8348630015844,282894.491560719,1019540.91599427
"459","3","Male","20-24","SN",93555,-0.389464766761723,0.741937344729377,-1,2.1,2,-0.0541407379155814,13.635622804743,-46473.9369965408,835363.973063973,697832967493.226,-79805132126.6686,781524.765,0.3935928712202,13.6225805493716,268281.580588915,824539.682812321,679865688532.243,370442612243.058,0.653926467406664,2.01490302054226,3.6,7.5,-0.00680918322310653,13.9841296544125,-8087.32317039953,1183669.18924697,1107381.71,7,-0.00177376125998308,13.8330892403244,-1806.81927302165,1017734.09672125
"459","4","Male","20-24","SN",82019,-0.559615787935423,0.182321556793955,-0.9,1.2,1,-0.348318873397961,13.287303931345,-245702.467802997,589661.505260976,347700690786.64,-350132276706.586,483634.47,-0.158233477743325,13.4643470716283,-120671.011273775,703868.671538546,495431106773.438,-184434581758.805,-0.206614249362999,1.80828877117927,-1.4,6.1,-0.175394179831965,13.8087354745806,-190421.373496958,993247.815750009,814651.926,5,0.172457448754583,14.005546689079,191559.193261305,1209293.28998255
"460","1","Male","25-29","SN",144054,NA,1.93152141160321,NA,6.9,10,NA,13.4968187458494,NA,727099.598067391,528673825509.762,NA,1047416.055,NA,13.5687379130288,NA,781318.310014398,610458301563.755,NA,NA,1.70474809223843,NA,5.5,NA,13.8561934789632,NA,1041521.80848848,1500353.826,8,NA,13.7937743867128,NA,978498.356996714
"460","2","Male","25-29","SN",136678,-0.449916870678998,1.48160454092422,-2.5,4.4,6,0.555502468750815,14.0523212146002,540101.560860893,1267201.15892828,1605798777189.19,1077124951679.42,1731985.2,0.166769615136095,13.7355075281649,141795.239519143,923113.549533541,852138625332.413,241680323768.658,0.470003629245736,2.17475172148416,3.3,8.8,-0.0379794867217118,13.8182139922415,-38814.7166375639,1002707.09185092,1370479.999,12,0.0252538499463579,13.8190282366592,25025.5159909528,1003523.87298767
"460","3","Male","25-29","SN",140281,-0.416893803931787,1.06471073699243,-1.5,2.9,4,-0.33133893328268,13.7209822813175,-357399.150815995,909802.008112289,827739693965.154,-778059083224.032,1276279.355,-0.0696083237750553,13.6658992043898,-62070.9970182992,861042.552515242,741394277241.963,-110744348090.45,-0.0229895182246991,2.15176220325946,-0.200000000000001,8.6,0.0985468444624082,13.9167608367039,103846.462087247,1106553.55393817,1552284.391,12,0.173779652682466,13.9928078893417,190462.176883754,1193986.04987142
"460","4","Male","25-29","SN",128801,0.296265816143172,1.3609765531356,1,3.9,5,0.0679903312937284,13.7889726126112,64009.0834165034,973811.091528792,948308041984.498,120568348019.344,1254278.424,0.0328114335559118,13.6987106379458,28720.646644266,889763.199159508,791678550578.562,50284273336.599,-0.205852054204149,1.94591014905531,-1.6,7,0.139423547129303,14.0561843838332,165552.485611215,1272106.03954938,1638485.3,9,0.14381196988211,14.1366198592238,184670.211653186,1378656.26152461
"461","1","Male","30-34","SN",122744,NA,1.7404661748405,NA,5.7,7,NA,14.0602763340946,NA,1277322.09883986,1631551744184.67,NA,1567836.237,NA,13.9140162168357,NA,1103520.64905823,1217757822897.91,NA,NA,1.87180217690159,NA,6.5,NA,13.7431511979806,NA,930196.560320667,1141760.466,8,NA,13.8603868518946,NA,1045898.46791682
"461","2","Male","30-34","SN",131313,0.287682072451781,2.02814824729229,1.9,7.6,10,0.230362500174737,14.2906388342693,330898.381996004,1608220.48083587,2586373114979.94,954821370795.273,2111802.56,0.0851695553184655,13.9991857721542,98104.8397461982,1201625.48880443,1443903815344.49,226145992446.584,0.336472236621213,2.2082744135228,2.6,9.1,0.192861512979606,13.9360127109602,197866.609357887,1128063.16967855,1481293.59,12,0.270470672070147,14.1308575239647,324836.35892202,1370734.82683884
"461","3","Male","30-34","SN",137230,-0.54654370636807,1.48160454092422,-3.2,4.4,6,-0.061039778067034,14.2295990562023,-95229.4628368856,1512991.01799898,2289141820545.59,-297231294434.353,2076277.574,0.47491783234446,14.4741036044987,730446.596897875,1932072.08570231,3732902544350.06,2288998729005.57,0.309422059088187,2.51769647261099,3.3,12.4,0.271762781985489,14.2077754929457,352266.6809372,1480329.85061575,2031456.654,17,0.131071727642933,14.2619292516076,191970.7976509,1562705.62448974
"461","4","Male","30-34","SN",141509,0.737598943130779,2.21920348405499,4.8,9.2,13,-0.0462207022100714,14.1833783539922,-68339.9802557975,1444651.03774318,2087016620852.45,-202125199693.135,2044311.237,-0.184135378198892,14.2899682262998,-324929.728798044,1607142.35690426,2582906555355.79,-1149995988994.27,-0.463572738915445,2.05412373369555,-4.6,7.8,-0.132128561471218,14.0756469314745,-183222.88498106,1297106.96563469,1835523.096,11,-0.361007640748724,13.9009216108589,-473540.945499757,1089164.67898998
"462","1","Male","35-39","SN",141959,NA,2.86789890204411,NA,17.6,25,NA,14.455615884073,NA,1896680.63877598,3597397445507.68,NA,2692508.868,NA,14.3528917581621,NA,1711518.86290436,2929296818077.42,NA,NA,2.90690105984738,NA,18.3,NA,14.3971581324236,NA,1788983.48748582,2539623.069,26,NA,14.3533349675012,NA,1712277.59217397
"462","2","Male","35-39","SN",116016,-0.243230309880947,2.62466859216316,-3.8,13.8,16,0.173976466425581,14.6295923504986,360421.593674711,2257102.2324507,5094510487733.92,1497113042226.24,2618599.726,0.143281323584706,14.4961730817468,263667.043567892,1975185.90647225,3901359365126.59,972062547049.176,-0.0619916760279682,2.84490938381941,-1.1,17.2,-0.0192365283131739,14.3779216041104,-34084.9424575514,1754898.54502827,2035963.096,20,-0.0888152238892683,14.2645197436119,-145518.543344056,1566759.04882991
"462","3","Male","35-39","SN",122517,0.116171431762042,2.7408400239252,1.7,15.5,19,-0.0148610383277799,14.6147313121708,-33294.8718395154,2223807.36061118,4945319177108.47,-149191310625.451,2724542.064,0.0879431503256516,14.5841162320724,181571.027778322,2156756.93425057,4651600473437.91,750241108311.32,-0.343473432080196,2.50143595173921,-5,12.2,-0.0881306689964294,14.289790935114,-148041.09504174,1606857.44998653,1968673.542,15,0.2076610827185,14.4721808263304,361601.660067106,1928360.70889702
"462","4","Male","35-39","SN",137450,-0.168227793718095,2.57261223020711,-2.4,13.1,18,-0.00680850111551301,14.6079228110553,-15089.3686140911,2208717.99199709,4878435168171.66,-66884008936.8096,3035882.88,0.106290777795628,14.6904070098681,241869.973606978,2398626.90785755,5753411043098.25,1101810569660.34,0.172712697687318,2.67414864942653,2.3,14.5,-0.00414784388067702,14.2856430912333,-6651.19025572087,1600206.25973081,2199483.504,20,-0.0800721463124532,14.392108680018,-148387.839895796,1779972.86900122
"463","1","Male","40-44","SN",169034,NA,3.72328088083127,NA,41.4,70,NA,15.1518213920318,NA,3804980.37672894,14477875667292.3,NA,6431710.53,NA,15.0795254957131,NA,3539604.28765388,12528798513177.8,NA,NA,3.44680789291421,NA,31.4,NA,14.7073445446455,NA,2439599.74443011,4123753.032,53,NA,14.7031010088088,NA,2429269.15011352
"463","2","Male","40-44","SN",145464,-0.226773319364789,3.49650756146648,-8.4,33,48,0.00556378086450771,15.1573851728963,21229.0792189217,3826209.45594786,14639878800784.8,162003133492.527,5565757.323,0.0899414805714862,15.1694669762846,333113.06255233,3872717.35020621,14997939674588.2,2469141161410.48,0.221868853882209,3.66867674679642,7.8,39.2,0.183684456134133,14.8910290007796,491912.583706056,2931512.32813617,4264295.093,57,0.159516812967034,14.8626178217759,420127.481927873,2849396.6320414
"463","3","Male","40-44","SN",128955,-0.112117298120706,3.38439026334577,-3.5,29.5,38,0.105549072264127,15.2629342451604,425936.078540911,4252145.53448877,18080741646472.8,3440862845687.98,5483354.274,-0.0216305412814481,15.1478364350032,-82869.4855427821,3789847.86466343,14362946837294,-634992837294.266,-0.260834822415593,3.40784192438082,-9,30.2,-0.0570346563669268,14.8339943444127,-162519.133610949,2768993.19452522,3570755.174,39,0.093135000691646,14.9557528224675,278129.329895194,3127525.96193659
"463","4","Male","40-44","SN",116438,0.223821287700707,3.60821155104648,7.4,36.9,43,-0.138258296305045,15.1246759488553,-549063.738167986,3703081.79632079,13712814790242.4,-4367926856230.43,4311794.382,-0.0140488937189875,15.1337875412842,-52870.9113568617,3736976.95330657,13964996749544.5,-397950087749.52,-0.192974120910162,3.21486780347066,-5.3,24.9,0.0818089270590949,14.9158032714718,236052.318108111,3005045.51263333,3499014.894,29,-0.127889324661021,14.8278634978065,-375457.106665092,2752068.8552715
"464","1","Male","45-49","SN",173739,NA,4.55387689160054,NA,95,165,NA,15.7059833810586,NA,6622499.21146087,43857495805799.8,NA,11505863.905,NA,15.708574109552,NA,6639678.55276121,44085331283997.2,NA,NA,4.60716818865076,NA,100.2,NA,15.4340970687743,NA,5045952.87356322,8766788.063,174,NA,15.3330265628363,NA,4560881.90420568
"464","2","Male","45-49","SN",168114,-0.153273871353724,4.40060302024682,-13.5,81.5,137,0.081720312624002,15.7877036936826,563920.801149621,7186420.01261049,51644632597648.6,7787136791848.72,12081378.14,0.118328181325248,15.8269022908773,834032.970231034,7473711.52299224,55856363928907.1,11771032644909.9,-0.0511882468534441,4.55597994179732,-5,95.2,0.109703299732814,15.5438003685071,585062.692064866,5631015.56562809,9466525.508,160,0.20198312495747,15.5350096877938,1020850.13672725,5581732.04093293
"464","3","Male","45-49","SN",153528,-0.0844491297236427,4.31615389052317,-6.59999999999999,74.9,115,-0.0224212113907534,15.7652824822919,-159335.321870038,7027084.69074045,49379919250838.8,-2264713346809.73,10788542.584,-0.0283426346731854,15.7985596562041,-208851.000807558,7264860.52218469,52778198406797.6,-3078165522109.5,-0.086629478951763,4.46935046284556,-7.90000000000001,87.3,-0.0395945568949863,15.5042058116122,-218601.297221019,5412414.26840707,8309571.378,134,-0.0353280247933956,15.4996816630004,-193749.032028912,5387983.00890401
"464","4","Male","45-49","SN",141876,-0.476701577929864,3.83945231259331,-28.4,46.5,66,0.0438466090997309,15.8091290913916,314968.526858014,7342053.21759847,53905745450048,4525826199209.16,10416611.423,-0.0132356571254082,15.7853239990787,-95521.6624754164,7169338.85970927,51399419685337.4,-1378778721460.14,-0.031416196233379,4.43793426661218,-2.7,84.6,0.0865810027950804,15.5907868144072,489497.083759614,5901911.35216668,8373395.75,120,0.0168334004261936,15.5165150634266,91465.7554953266,5479448.76439934
"465","1","Male","50-54","SN",158632,NA,5.03954663759068,NA,154.4,245,NA,16.2163145886707,NA,11032042.9169398,121705970921202,NA,17500350.32,NA,16.1952668280992,NA,10802269.7073168,116689030829614,NA,NA,5.2257466737132,NA,186,NA,15.9941130918309,NA,8833952.47932321,14013475.497,295,NA,15.8822333460112,NA,7898894.30311894
"465","2","Male","50-54","SN",155660,0.0192436983926267,5.0587903359833,3,157.4,245,0.129897140569561,16.3462117292402,1530268.46427564,12562311.3812155,157811667238616,36105696317413.4,19554493.896,0.131501918702252,16.3267687468015,1518152.02251729,12320421.7298341,151792791600967,35103760771353.7,0.00161160389434123,5.22735827760754,0.300000000000011,186.3,0.115182203808395,16.1092952956393,1078430.06532538,9912382.54464859,15429614.669,290,0.154153998971106,16.0363873449823,1316512.97106474,9215407.27418368
"465","3","Male","50-54","SN",166157,-0.150556975505128,4.90823336047817,-22,135.4,225,0.0197721605501577,16.3659838897904,250855.846165862,12813167.2273813,164177254396839,6365587158223.28,21289974.27,0.0676005754150459,16.3943693222165,861663.974821981,13182085.704656,173767383524897,21974591923929.9,-0.0792825743900494,5.14807570321749,-14.2,172.1,0.131619427712067,16.2409147233513,1394415.76779085,11306798.3124394,18787036.872,286,0.0722345948798626,16.1086219398622,690302.957086159,9905710.23126984
