"year","region","gender","agegroup","CVD_deaths","cancer_deaths","resp_deaths","overall_deaths","population","CVD_mort_100k","cancer_mort_100k","resp_mort_100k","overall_mort_100k","overall_avg_cost_case","overall_N","CVD_avg_cost_case","CVD_N","cancer_avg_cost_case","cancer_N","resp_avg_cost_case","resp_N","overall_costs_100k","CVD_costs_100k","cancer_costs_100k","resp_costs_100k","overall_hospcases_100k","CVD_hospcases_100k","cancer_hospcases_100k","resp_hospcases_100k","log_overall_costs_100k","log_CVD_costs_100k","log_cancer_costs_100k","log_resp_costs_100k","log_overall_mort_100k","log_CVD_mort_100k","log_cancer_mort_100k","log_resp_mort_100k","overall_costs_sum","CVD_costs_sum","cancer_costs_sum","resp_costs_sum","id"
"2013","BE","Female","75-79",732,691,196,2269,81952,893.2,843.2,239.2,2768.7,4365.316,37715,4975.583,8470,4967.161,3873,4528.163,2133,200895515.594494,51424233.7099766,23474490.6201191,11785644.8640668,46020.8414681765,10335.3182350644,4725.93713393206,2602.74306911363,19.1182955079556,17.7556200922737,16.9714248839997,16.2823928119106,7.92613317493964,6.794810519966,6.7372041777871,5.47730002207648,164637892.94,42143188.01,19237814.553,9658571.679,"3742"
"2013","BE","Female","80-84",1010,547,216,2516,47217,2139.1,1158.5,457.5,5328.6,4371.438,27037,4846.906,6616,4965.863,2022,4391.447,1666,250313592.998284,67914374.2635068,21265592.8712116,15494738.5517928,57261.155939598,14011.9024927463,4282.3559311265,3528.39019844548,19.3382250617524,18.0337582676721,16.8726009664229,16.5560110759924,8.58084381849251,7.66814045880776,7.05488134387243,6.12577688471558,118190569.206,32067130.096,10040974.986,7316150.702,"3743"
"2013","BE","Female","85-89",1484,524,251,3265,31971,4641.7,1639,785.1,10212.4,4205.367,22016,4552.438,5639,5027.545,1156,3531.195,1601,289591692.070939,80295260.9614964,18178480.560508,17683035.2350568,68862.4065559413,17637.8593099997,3615.77679772294,5007.66319477026,19.483982530464,18.2012211605067,16.715749065691,16.6881162766301,9.23135794719865,8.44283595743014,7.40184157874383,6.66581109820421,92585359.872,25671197.882,5811842.02,5653443.195,"3744"
"2013","BE","Female","90+",2172,340,302,4167,20014,10852.4,1698.8,1508.9,20820.4,3948.16750620448,14828,4294.4100658862,3673,4293.86448987854,494,3279.00071418182,1375,292512380.243829,78811672.6891176,10598426.3915259,22527360.7574698,74088.1383031878,18352.1534925552,2468.27220945338,6870.19086639352,19.4940175493604,18.1825716744304,16.1762160944323,16.9302411620699,9.94368855428027,9.29214153266458,7.43767739843912,7.31913618751961,58543427.782,15773368.172,2121169.058,4508625.982,"3745"
"2013","BB","Male","<1",0,0,0,28,9504,0,0,0,294.6,2192.942,13061,5699.6,24,12666.22,13,2455.055,999,301368007.807239,1439292.92929293,1732542.71885522,25805975.8522727,137426.346801347,252.525252525253,136.784511784512,10511.3636363636,19.523842693225,14.1796625296374,14.3651006670901,17.0661166452527,5.68561850402853,NA,NA,NA,28642015.462,136790.4,164660.86,2452599.945,"3746"
"2013","BB","Male","1-14",0,1,3,17,142857,0,0.7,2.1,11.9,1850.81779222027,17687,1773.2875840708,226,3757.42018285714,350,1690.30178095903,4296,22914812.9185129,280534.376334376,920568.865368865,5083080.5987806,12380.9123809124,158.200158200158,245.000245000245,3007.20300720301,16.9472941117425,12.5444515502125,13.7327470898595,15.4414280528409,2.47653840011748,NA,-0.356674943938732,0.741937344729377,32735414.291,400762.994,1315097.064,7261536.451,"3747"
"2013","BB","Male","15-19",1,2,0,18,44118,2.3,4.5,0,40.8,2183.994,4250,2183.639,181,4771.632,95,1986.633,328,21038973.8882089,895867.126796319,1027483.20413437,1476983.59853121,9633.2562672832,410.26338455959,215.331610680448,743.460718980915,16.8618871750727,13.7055473849739,13.8426228788777,14.2055124568691,3.70868208141012,0.832909122935104,1.50407739677627,NA,9281974.5,395238.659,453305.04,651615.624,"3748"
"2013","BB","Male","20-24",0,3,3,27,55901,0,5.4,5.4,48.3,2326.859,4521,2243.013,179,6812.701,112,2328.206,395,18818499.738824,718232.816944241,1364953.24233914,1645125.07826336,8087.51185130856,320.208940806068,200.354197599327,706.606321890485,16.7503509726222,13.4845490530527,14.1266307313179,14.3133269747095,3.87743156065853,NA,1.68639895357023,1.68639895357023,10519729.539,401499.327,763022.512,919641.37,"3749"
"2013","BB","Male","25-29",2,2,1,47,71646,2.8,2.8,1.4,65.6,2590.271,5801,2889.966,244,5006.138,171,2864.529,464,20972785.7396086,984216.430784691,1194832.36747341,1855150.95888117,8096.75348239958,340.563325237976,238.673477933171,647.628618485331,16.8587362380994,13.7996011018334,13.9935164552429,14.4334766301633,4.18357569595004,1.02961941718116,1.02961941718116,0.336472236621213,15026162.071,705151.704,856049.598,1329141.456,"3750"
"2013","BB","Male","30-34",5,8,2,67,72985,6.8,11,2.7,91.8,2583.799,5996,3626.9,309,3857.61,165,2338.018,494,21226908.000274,1535537.57621429,872104.747550867,1582490.77481674,8215.38672329931,423.374666027266,226.073850791258,676.851407823525,16.8707801801273,14.2443910902108,13.678664819015,14.2745106034838,4.51961229762644,1.91692261218206,2.39789527279837,0.993251773010283,15492458.804,1120712.1,636505.65,1154980.892,"3751"
"2013","BB","Male","35-39",10,6,1,63,66176,15.1,9.1,1.5,95.2,2776.784,5960,3565.436,429,4608.62,272,2440.207,459,25008511.6054159,2311369.74734043,1894258.7040619,1692539.61103723,9006.28626692457,648.271276595745,411.025145067698,693.604932301741,17.0347267891043,14.6533508709808,14.4543381347742,14.3417406873572,4.55597994179732,2.71469474382088,2.2082744135228,0.405465108108164,16549632.64,1529572.044,1253544.64,1120055.013,"3752"
"2013","BB","Male","40-44",35,38,4,169,83088,42.1,45.7,4.8,203.4,2990.234,9084,3923.028,951,4794.437,506,3225.466,540,32692188.5904102,4490178.63951473,2919777.97275178,2096273.39688042,10932.9867128827,1144.5696129405,608.992875024071,649.913344887348,17.3026467263037,15.3174030450105,14.8870181346247,14.5556717533598,5.31517448361446,3.74004774068834,3.82209829790016,1.56861591791385,27163285.656,3730799.628,2425985.122,1741751.64,"3753"
"2013","BB","Male","45-49",87,99,15,391,111906,77.7,88.5,13.4,349.4,3218.618,15299,4439.467,2198,4694.363,1282,3268.928,800,44002677.9457759,8719772.36788018,5377882.65687273,2336909.90652869,13671.2955516237,1964.14848176148,1145.6043465051,714.88570764749,17.5997610524345,15.9811036909435,15.4978052964715,14.6643400618702,5.85621739769996,4.3528552573736,4.48300255201388,2.59525470695687,49241636.782,9757948.466,6018173.366,2615142.4,"3754"
"2013","BB","Male","50-54",156,236,22,698,119623,130.4,197.3,18.4,583.5,3457.377,22768,4451.251,3993,4918.892,2658,3211.519,1160,65804702.7210486,14858217.2684183,10929683.201391,3114252.3093385,19033.129080528,3337.98684199527,2221.9807227707,969.713182247561,18.0022018636664,16.5140636215792,16.2069928754135,14.9514996522873,6.36904445172661,4.87060664949255,5.28472541302857,2.91235066461494,78717559.536,17773845.243,13074414.936,3725362.04,"3755"
"2013","BB","Male","55-59",227,366,42,963,102863,220.7,355.8,40.8,936.2,3794.438,26403,4845.326,5395,4529.907,3686,3737.336,1465,97396096.2775731,25412960.7050154,16232500.7067653,5322805.32358574,25668.1216764045,5244.84022437611,3583.40705598709,1424.22445388526,18.3942966885239,17.0507698658254,16.6025260069049,15.4875110387988,6.84182912886597,5.39680431326269,5.87436877523173,3.70868208141012,100184546.514,26140533.77,16697237.202,5475197.24,"3756"
"2013","BB","Male","60-64",337,467,58,1201,86155,391.2,542.1,67.3,1394,4004.969,27320,5052.879,6405,4661.353,4345,4062.553,1574,126998726.806337,37564494.2197203,23508303.3892403,7422039.83750218,31710.2895943358,7434.27543381116,5043.23602808891,1826.9398177703,18.6596876192257,17.4415698595585,16.9728642524184,15.8199644880771,7.23993259132047,5.96921893816066,6.29545048626629,4.20916023665068,109415753.08,32363689.995,20253578.785,6394458.422,"3757"
"2013","BB","Male","65-69",314,443,78,1067,56837,552.4,779.4,137.2,1877.3,4180.027,22084,5039.024,5523,4622.731,3876,4570.421,1327,162414828.840368,48965514.6330735,31524720.4391506,10670775.4930767,38854.9712335275,9717.26164294386,6819.50138114257,2334.7467318824,18.9056642921167,17.7066268253049,17.2662825718664,16.1830193004004,7.53758985333032,6.31427242153514,6.65852439290461,4.92143971529178,92311716.268,27830529.552,17917705.356,6064948.667,"3758"
"2013","BB","Male","70-74",678,836,182,2187,79591,851.8,1050.4,228.7,2747.8,4203.308,38655,5055.187,9861,4261.997,6602,4323.031,2588,204142265.758691,62631703.3420864,35352871.7995753,14056871.0381827,48567.0490382078,12389.5917880162,8294.9077156965,3251.62392732847,19.1343276899213,17.9527821510356,17.3808901860333,16.4586218760656,7.91855587048985,6.74735175748911,6.95692632298859,5.43241110102874,162478870.74,49849199.007,28137704.194,11188004.228,"3759"
"2013","BB","Male","75-79",1041,860,227,2675,57997,1794.9,1482.8,391.4,4612.3,4217.955,35019,5334.329,9343,3982.722,5260,4186.129,2644,254683114.893874,85933127.3117575,36121036.8122489,19083961.3704157,60380.7093470352,16109.4539372726,9069.43462592893,4558.8564925772,19.3555306436566,18.2690799623402,17.4023859907591,16.7643588214291,8.43648192697509,7.4927045890641,7.30168747127658,5.96973005496198,147708566.145,49838635.847,20949117.72,11068125.076,"3760"
"2013","BB","Male","80-84",1114,663,275,2549,29467,3780.5,2250,933.2,8650.4,4210.424,21215,5348.848,5691,4116.642,2513,3938.974,2028,303132810.126582,103302996.463841,35107480.7275936,27109102.6300607,71995.7919028065,19313.129941969,8528.18407031595,6882.27508738589,19.5296815846901,18.4531769410636,17.3739247918702,17.1153801198595,9.06536084163133,8.23761155499832,7.71868549519847,6.83861954014727,89324145.16,30440293.968,10345121.346,7988239.272,"3761"
"2013","BB","Male","85-89",798,331,210,1738,11231,7105.3,2947.2,1869.8,15475,3895.797,9055,4847.28,2380,3695.345,843,3468.027,1021,314098849.924317,102720384.64963,27737297.0795121,31527518.1818182,80625.0556495414,21191.345383314,7506.01015047636,9090.90909090909,19.5652183030068,18.447521142541,17.1382885304508,17.2663713155091,9.6469810975528,8.86859626342587,7.98861084606099,7.53358675225722,35276441.835,11536526.4,3115175.835,3540855.567,"3762"
"2013","BB","Female","<1",0,0,0,23,9105,0,0,0,252.6,2169.48,11917,8337.869,21,6015.386,4,2202.391,721,283950501.482702,1923066.98517298,264267.369577155,17440130.8182317,130884.129599121,230.642504118616,43.9319055464031,7918.72597473915,19.4643104903812,14.4694318576475,12.4847166331793,16.6742844774624,5.53180720991639,NA,NA,NA,25853693.16,175095.249,24061.544,1587923.911,"3763"
"2013","BB","Female","1-14",0,3,2,17,134921,0,2.2,1.5,12.6,1859.58857217414,15137,2096.95477966102,236,3428.65394736842,342,1776.35356467737,3301,20863017.7785519,366793.403547261,869100.918315162,4346056.66797607,11219.1578775728,174.91717375353,253.481667049607,2446.61690915425,16.8534886652687,12.8125540354166,13.6752145290527,15.2847794788244,2.53369681395743,NA,0.78845736036427,0.405465108108164,28148592.217,494881.328,1172599.65,5863743.117,"3764"
"2013","BB","Female","15-19",1,3,0,7,41176,2.4,7.3,0,17,1777.66,6425,1824.638,226,3554.894,63,1856.953,451,27738161.7932776,1001477.04488051,543904.998057121,2033917.33776957,15603.7497571401,548.863415581892,153.001748591412,1095.29823197979,17.1383197050921,13.8169865130869,13.206529874663,14.5254742145335,2.83321334405622,0.8754687373539,1.98787434815435,NA,11421465.5,412368.188,223958.322,837485.803,"3765"
"2013","BB","Female","20-24",1,1,0,13,49808,2,2,0,26.1,1922.999,8519,2582.075,160,6326.682,94,2099.437,416,32890355.9287665,829449.08448442,1194001.18053325,1753464.88917443,17103.6781239961,321.23353678124,188.724702858978,835.207195631224,17.3086900398995,13.6285170057576,13.9928205616555,14.3771043250796,3.26193531432865,0.693147180559945,0.693147180559945,NA,16382028.481,413132,594708.108,873365.792,"3766"
"2013","BB","Female","25-29",5,9,0,20,64309,7.8,14,0,31.1,1943.968,14288,3163.932,206,4509.022,140,2289.345,479,43190556.1958668,1013497.32074826,981609.230434309,1705198.73579126,22217.7300222364,320.328414374349,217.698922390334,744.8413130355,17.5811324227393,13.8289176013071,13.7969485757926,14.3491922224885,3.43720781918519,2.05412373369555,2.63905732961526,NA,27775414.784,651769.992,631263.08,1096596.255,"3767"
"2013","BB","Female","30-34",6,14,1,38,67736,8.9,20.7,1.5,56.1,2046.203,13808,3479.986,249,4055.412,229,2137.116,454,41711897.6969411,1279255.51257825,1371042.50029526,1432400.29526397,20385.0242116452,367.603637652061,338.077241053502,670.249202787292,17.5462969625474,14.0617888358847,14.1310819575499,14.1748621232387,4.02713581252865,2.18605127673809,3.03013370027132,0.405465108108164,28253971.024,866516.514,928689.348,970250.664,"3768"
"2013","BB","Female","35-39",3,14,2,33,63340,4.7,22.1,3.2,52.1,2353.44,9458,2872.331,330,5174.725,363,2096.002,373,35141830.6283549,1496478.10230502,2965622.31607199,1234304.93526997,14932.1124092201,520.997789706347,573.097568676981,588.885380486265,17.3749027346525,14.2186249735618,14.9025974557674,14.0260185641604,3.95316494875932,1.54756250871601,3.09557760852371,1.16315080980568,22258835.52,947869.23,1878425.175,781808.746,"3769"
"2013","BB","Female","40-44",5,38,1,63,79949,6.3,47.5,1.3,78.8,2713.204,9729,3283.444,575,4228.767,706,2356.405,418,33017000.4828078,2361480.81902213,3734267.47301405,1232007.01697332,12169.0077424358,719.208495415828,883.062952632303,522.833306232723,17.3125331529239,14.6747994459148,15.1330622322843,14.0241551186546,4.36691299686383,1.84054963339749,3.8607297110406,0.262364264467491,26396761.716,1887980.3,2985509.502,984977.29,"3770"
"2013","BB","Female","45-49",20,111,6,196,108889,18.4,101.9,5.5,180,2985.424,15510,3623.045,1241,4336.149,1628,2526.225,623,42523970.5020709,4129157.99116532,6482978.60389938,1445360.11442845,14243.8630164663,1139.69271459927,1495.10051520356,572.142273324211,17.5655784867132,15.2335840679205,15.6846906238122,14.1838690626173,5.19295685089021,2.91235066461494,4.62399194022868,1.70474809223843,46303926.24,4496198.845,7059250.572,1573838.175,"3771"
"2013","BB","Female","50-54",41,161,11,295,115914,35.4,138.9,9.5,254.5,3163.746,19856,3865.792,2034,4203.36,2298,2690.851,860,54194782.8355505,6783495.46042756,8333179.15005953,1996421.36411477,17129.9411632762,1754.74921062167,1982.50427040737,741.929361423124,17.8080952041301,15.7300030816993,15.9357555920003,14.5068668178401,5.53930083599058,3.56671182013973,4.9337542497603,2.2512917986065,62819340.576,7863020.928,9659321.28,2314131.86,"3772"
"2013","BB","Female","55-59",57,207,17,401,100906,56.5,205.1,16.8,397.4,3317.15,19524,3996.457,2374,4233.191,2593,3259.929,939,64182542.7625711,9402403.14550175,10878108.5990922,3033589.01452837,19348.7007710146,2352.68467682794,2569.7183517333,930.569044457218,17.9772418120972,16.0564758683432,16.2022629422846,14.9252569697706,5.98494333011772,4.0342406381524,5.32349766507834,2.82137888640921,64764036.6,9487588.918,10976664.263,3061073.331,"3773"
"2013","BB","Female","60-64",92,264,34,527,87980,104.6,300.1,38.6,599,3574.112,19997,3991.173,3180,4258.185,2927,3874.293,953,81236096.458286,14425926.5060241,14166523.6360537,4196636.99590816,22729.0293248466,3614.4578313253,3326.89247556263,1083.20072743805,18.2128702440179,16.4845375974829,16.466392248897,15.2497940472499,6.39526159811545,4.65014355163082,5.70411575244632,3.65325227647079,71471517.664,12691930.14,12463707.495,3692201.229,"3774"
"2013","BB","Female","65-69",137,277,44,596,62232,220.1,445.1,70.7,957.7,3562.785,18000,3873.906,3373,4043.849,2627,3554.502,802,103050086.772079,20996729.8785191,17070303.5785448,4580779.34824528,28924.0262244504,5420.04113639285,4221.30093842396,1288.72605733385,18.450725707339,16.8598772634915,16.6528508789443,15.3373797049866,6.86453457652757,5.39408198853242,6.09829897602181,4.25844557290253,64130130,13066684.938,10623191.323,2850710.604,"3775"
"2013","BB","Female","70-74",437,556,102,1398,93275,468.5,596.1,109.4,1498.8,3735.232,34460,4272.056,7453,4248.314,4090,3770.269,1534,137996349.203967,34135227.4114178,18628361.575985,6200581.77003484,36944.5188957384,7990.35111230233,4384.88340927365,1644.59930313589,18.7427377877278,17.3458404709309,16.7401957932452,15.6401536794898,7.31242006691953,6.14953610167848,6.39040843822588,4.69501088998788,128716094.72,31839633.368,17375604.26,5783592.646,"3776"
"2013","BB","Female","75-79",872,574,158,2128,75362,1157.1,761.6,209.7,2823.7,3892.368,36320,4440.529,8640,4154.453,3593,4142.865,1732,187588978.211831,50909172.4741912,19806997.729625,9521300.09819272,48194.0500517502,11464.6638889626,4767.65478623179,2298.24049255593,19.0497638412744,17.7455536710654,16.8015458539145,16.0690419623796,7.94580336067547,7.05367215388229,6.63542148347716,5.34567793790787,141370805.76,38366170.56,14926949.629,7175442.18,"3777"
"2013","BB","Female","80-84",1317,572,213,2751,46875,2809.6,1220.3,454.4,5868.8,3942.629,28183,4574.383,7287,4383.628,2034,3950.668,1683,237045574.628267,71111528.3648,19021438.6176,14184478.3872,60123.7333333333,15545.6,4339.2,3590.4,19.2837629786221,18.0797600245946,16.761077249319,16.4676588534094,8.67740546262209,7.9407974034408,7.10685200913779,6.11897786740694,111115113.107,33333528.921,8916299.352,6648974.244,"3778"
"2013","BB","Female","85-89",1764,405,236,3132,28065,6285.4,1443.1,840.9,11159.8,3800.733,19345,4392.087,5054,4598.466,984,3583.249,1370,261981756.226617,79093560.2993052,16122895.2218065,17491719.6864422,68929.2713344023,18008.1952610012,3506.14644575094,4881.52503117762,19.3837854265781,18.1861420172784,16.5957508832463,16.6772381661431,9.32007331462776,8.74598476259504,7.27454885644203,6.73447274683885,73525179.885,22197607.698,4524890.544,4909051.13,"3779"
"2013","BB","Female","90+",2069,241,221,3279,13880,14906.3,1736.3,1592.2,23623.9,3539.37597902384,9773,3916.38458159164,2488,3817.27730674847,326,3167.19218735363,854,249209808.667147,70201475.7853026,8965651.31123919,19486902.9394813,70410.6628242075,17925.0720461095,2348.70317002882,6152.73775216138,19.3338057047255,18.0668798913577,16.0089113128274,16.7852531537508,10.0700141904314,9.60953922136282,7.45951169135009,7.37287198665448,34590321.443,9743964.839,1244432.402,2704782.128,"3780"
"2013","MV","Male","<1",0,1,0,25,6472,0,15.5,0,386.3,2219.104,9084,4446.635,18,NA,NA,2573.706,808,311470036.093943,1236703.1829419,NA,32131558.2200247,140358.467243511,278.121137206428,NA,12484.5488257108,19.5568136992502,14.0279596734649,NA,17.2853492272714,5.95661426967224,NA,2.7408400239252,NA,20158340.736,80039.43,NA,2079554.448,"3781"
"2013","MV","Male","1-14",0,1,0,9,90909,0,1.1,0,9.9,1947.88595911545,11667,2440.15804166667,96,NA,NA,1831.03926054054,2775,24998609.032109,257680.946880947,NA,5589252.93205293,12833.7128337128,105.600105600106,NA,3052.50305250305,17.0343307425689,12.4594774586372,NA,15.5363561925603,2.29253475714054,NA,0.0953101798043249,NA,22725985.485,234255.172,NA,5081133.948,"3782"
"2013","MV","Male","15-19",1,1,0,11,27363,3.7,3.7,0,40.2,2082.763,2791,2399.828,101,4255.2,56,2179.761,220,21243984.6983152,885804.290465227,870851.880276285,1752539.63381208,10199.904981179,369.111574023316,204.65592223075,804.005408763659,16.8715843402415,13.6942513140644,13.6772271842852,14.3765765132198,3.69386699562498,1.30833281965018,1.30833281965018,NA,5812991.533,242382.628,238291.2,479547.42,"3783"
"2013","MV","Male","20-24",1,1,0,26,42003,2.4,2.4,0,61.9,2164.591,3503,2451.308,120,3484.369,82,2247.877,294,18052430.2383163,700323.691164917,680232.978596767,1573401.51417756,8339.88048472728,285.693879008642,195.224150655906,699.950003571174,16.708790872922,13.4592979230941,13.4301906340565,14.268750403237,4.12552017969055,0.8754687373539,0.8754687373539,NA,7582562.273,294156.96,285718.258,660875.838,"3784"
"2013","MV","Male","25-29",1,4,1,32,54054,1.9,7.4,1.9,59.2,2410.962,4401,3607.769,147,6293.614,102,2389.77,402,19629710.5894106,981133.760683761,1187606.14940615,1777273.72627373,8141.85814185814,271.950271950272,188.700188700189,743.700743700744,16.7925548228638,13.7964640806121,13.9874501998696,14.3905911336949,4.08092154188996,0.641853886172395,2.00148000021012,0.641853886172395,10610643.762,530342.043,641948.628,960687.54,"3785"
"2013","MV","Male","30-34",3,6,3,45,51487,5.8,11.7,5.8,87.4,2539.602,4324,3720.263,236,5022.652,64,2232.153,375,21328178.0799037,1705250.00097112,624331.82745159,1625764.51337231,8398.23644803543,458.368131761415,124.303222172587,728.339192417503,16.8755396709486,14.3492222860865,13.3444372807716,14.3014887328773,4.47049528266149,1.75785791755237,2.45958884180371,1.75785791755237,10981239.048,877982.068,321449.728,837057.375,"3786"
"2013","MV","Male","35-39",5,5,0,55,43825,11.4,11.4,0,125.5,2677.18,4425,4354.905,334,6038.915,166,2379.058,297,27031423.8448374,3318969.24130063,2287415.60752995,1612276.61380491,10096.9766115231,762.122076440388,378.779235596121,677.695379349686,17.1125105933298,15.0151648231993,14.6429331825682,14.2931577839809,4.83230575857184,2.43361335540045,2.43361335540045,NA,11846521.5,1454538.27,1002459.89,706580.226,"3787"
"2013","MV","Male","40-44",24,19,3,113,50924,47.1,37.3,5.9,221.9,2993.304,6094,4153.269,616,4592.482,305,3468.959,338,35820427.6490456,5023984.18034718,2750583.2416935,2302466.69939518,11966.8525646061,1209.64574660278,598.931741418585,663.734192129448,17.3940288933599,15.429733838309,14.8273235350438,14.6494915842036,5.40222682993855,3.85227300102237,3.61899332664977,1.77495235091167,18241194.576,2558413.704,1400707.01,1172508.142,"3788"
"2013","MV","Male","45-49",74,69,6,271,67886,109,101.6,8.8,399.2,3222.4,10341,4287.694,1422,5077.854,712,3080.223,512,49086466.1344018,8981381.82835931,5325740.28223787,2323121.37406829,15232.8904339628,2094.68815366939,1048.81713460802,754.205579942845,17.7090939159588,16.0106643068768,15.4880622800359,14.6584222592332,5.98946254443731,4.69134788222914,4.62104353514438,2.17475172148416,33322838.4,6097100.868,3615432.048,1577074.176,"3789"
"2013","MV","Male","50-54",139,173,16,544,76319,182.1,226.7,21,712.8,3563.017,15648,4462.365,2588,5442.7,1549,3601.789,842,73054010.162607,15132012.5001638,11046714.8416515,3973723.89313277,20503.4133046817,3391.0297566792,2029.63875312832,1103.26393165529,18.1067095907885,16.5323230908095,16.2176436423278,15.1952142213542,6.5692008761566,5.20455598673356,5.42362755751348,3.04452243772342,55754090.016,11548600.62,8430742.3,3032706.338,"3790"
"2013","MV","Male","55-59",212,247,20,707,68707,308.6,359.5,29.1,1029,3852.487,18113,4895.767,3736,4981.613,2145,4344.513,960,101561845.271952,26621138.3294279,15552359.8541633,6070316.67806774,26362.6704702578,5437.58277904726,3121.95263946905,1397.2375449372,18.4361784839145,17.0972161322043,16.5597229441854,15.6189213326909,6.93634273583405,5.73204593992906,5.8847141771611,3.37073817417745,69780097.031,18290585.512,10685559.885,4170732.48,"3791"
"2013","MV","Male","60-64",210,357,31,812,57897,362.7,616.6,53.5,1402.5,4024.98,18567,5141.53,4075,5042.254,2555,3670.672,1053,129077160.578268,36187945.4030433,22251513.8435498,6676024.00124359,32069.0191201617,7038.36122769746,4413.00930963608,1818.74708534121,18.6759209275267,17.4042366214233,16.9179206021744,15.7140331589107,7.24601163739685,5.89357604628886,6.42422051545205,3.97968165390196,74731803.66,20951734.75,12882958.97,3865217.616,"3792"
"2013","MV","Male","65-69",192,301,48,689,35637,538.8,844.6,134.7,1933.4,4110.86,13628,4882.277,3259,4794.925,2114,5060.363,839,157204029.744367,44648373.1599181,28443672.1665685,11913585.7591829,38241.1538569464,9144.98975783596,5932.036927912,2354.2946937172,18.873055072137,17.6143284292348,17.163436274345,16.2931899673186,7.56703539003051,6.28934444453621,6.73886314249984,4.90305008341632,56022800.08,15911340.743,10136471.45,4245644.557,"3793"
"2013","MV","Male","70-74",503,576,103,1483,48937,1027.9,1177,210.5,3030.4,4279.486,23361,5509.59,5993,4643.119,3439,4285.73,1695,204289336.179169,67472409.1587143,32629066.4343952,14844212.6611766,47736.8862006253,12246.3575617631,7027.40257882584,3463.63692093917,19.1350478615541,18.0272293190762,17.3007140575073,16.5131206274664,8.01644990299176,6.93527316501888,7.07072410726028,5.34948565312244,99973072.446,33018972.87,15967686.241,7264312.35,"3794"
"2013","MV","Male","75-79",703,598,138,1818,36784,1911.2,1625.7,375.2,4942.4,4365.176,21302,5525.65,5680,4578.413,2669,4327.716,1768,252791918.094824,85324304.045237,33220379.2328186,20800896.8247064,57911.0482818617,15441.4963027403,7255.87211831231,4806.4375815572,19.3480772501643,18.2619698962074,17.3186740778825,16.8505066603145,8.50560632216432,7.5554865960116,7.39369377124018,5.92745921713207,92986979.152,31385692,12219784.297,7651401.888,"3795"
"2013","MV","Male","80-84",724,414,169,1718,19322,3747,2142.6,874.7,8891.4,4249.376,13624,5325.002,3570,4187.548,1518,4346.534,1457,299624772.922058,98386591.1396336,32898757.1886968,32775592.7854259,70510.2991408757,18476.3482041197,7856.32957250802,7540.62726425836,19.5180414928447,18.4044150838309,17.3089454396025,17.3051946739623,9.09283979642419,8.22871079879369,7.66977532382846,6.77388097042581,57893498.624,19010257.14,6356697.864,6332900.038,"3796"
"2013","MV","Male","85-89",461,223,103,1023,6843,6736.8,3258.8,1505.2,14949.6,3614.246,5314,4551.084,1412,4441.022,437,3218.712,700,280667883.150665,93908090.1359053,28360757.1825223,32925594.0377028,77655.9988309221,20634.2247552243,6386.08797311121,10229.4315358761,19.4526826177951,18.3578270973991,17.1605169582324,17.3097608475783,9.61243982260805,8.81534031371578,8.08911430843649,7.31668105871928,19206103.244,6426130.608,1940726.614,2253098.4,"3797"
"2013","MV","Female","<1",0,0,1,12,6189,0,0,16.2,193.9,1922.347,8010,1543.551,7,NA,NA,2888.388,536,248796242.850218,174581.628696074,NA,25014961.5123606,129423.170140572,113.103894005494,NA,8660.52674099208,19.3321448176309,12.0701476974707,NA,17.0349846643208,5.26734256224861,NA,NA,2.78501124223834,15397999.47,10804.857,NA,1548175.968,"3798"
"2013","MV","Female","1-14",2,1,1,9,86538,2.3,1.2,1.2,10.4,1956.69193230355,9646,1924.65271929825,114,NA,NA,1860.97429021318,2064,21810361.2043264,253542.270447665,NA,4438571.41949202,11146.5483371467,131.734035914858,NA,2385.07938709006,16.8978956994495,12.4432858354406,NA,15.3058431302683,2.34180580614733,0.832909122935104,0.182321556793955,0.182321556793955,18874250.379,219410.41,NA,3841050.935,"3799"
"2013","MV","Female","15-19",0,0,0,3,25641,0,0,0,11.7,1716.928,4151,1990.775,99,6766.81,24,1775.387,278,27795203.4944035,768638.996138996,633374.049374049,1924876.51027651,16188.9161889162,386.100386100386,93.6000936000936,1084.20108420108,17.1403740276023,13.5523766924105,13.3588164418875,14.4703723731406,2.45958884180371,NA,NA,NA,7126968.128,197086.725,162403.44,493557.586,"3800"
"2013","MV","Female","20-24",1,0,1,13,38348,2.6,0,2.6,33.9,1835.122,6844,2839.058,76,6166.825,43,1999.074,307,32751577.5737979,562658.829665172,691492.320329613,1600385.20392198,17847.0845937207,198.185042244706,112.131010743715,800.563262751643,17.3044616890777,13.2404287370527,13.4466073242113,14.285754910685,3.5234150143864,0.955511445027436,NA,0.955511445027436,12559574.968,215768.408,265173.475,613715.718,"3801"
"2013","MV","Female","25-29",2,1,0,15,47771,4.2,2.1,0,31.4,1894.784,10495,2779.347,131,5534.953,73,1972.913,317,41627259.3833079,762166.287077934,845809.317368278,1309190.55703251,21969.3956584539,274.224948190325,152.812375709112,663.582508216282,17.5442657842707,13.543920035373,13.6480492200018,14.0849196088063,3.44680789291421,1.43508452528932,0.741937344729377,NA,19885758.08,364094.457,404051.569,625413.421,"3802"
