"ID","year","region","gender","agegroup","population","d_log_CVD_mort_100k","d_CVD_mort_100k","d_log_CVD_costs_100k","d_CVD_costs_100k","d_lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","d_log_cancer_mort_100k","d_cancer_mort_100k","d_log_cancer_costs_100k","d_cancer_costs_100k","d_lag_log_cancer_costs_100k","d_lag_cancer_costs_100k"
"360","2012","BE","Male","50-54",124336,-0.235602923406891,-26.7,-0.0498299004348297,-678156.732183775,0.0419850881900636,573621.702097844,-0.0751798985078347,-13,-0.0581977764718502,-532806.584135091,0.134816148426083,1188598.54838585
"360","2013","BE","Male","50-54",130786,0.10476332244808,11.1,0.0730028797321687,1005225.51282202,-0.0498299004348297,-678156.732183775,0.0933973495995515,16.3,0.0283008559003441,255225.42325604,-0.0581977764718502,-532806.584135091
"360","2014","BE","Male","50-54",136372,-0.097822293093845,-10.4,-0.00532768441039266,-75868.5113158692,0.0730028797321687,1005225.51282202,-0.111579668682742,-19.3,0.0688468444953472,651891.070025092,0.0283008559003441,255225.42325604
"360","2015","BE","Male","50-54",140071,0.0696514161271491,7.3,0.0264703349246282,380965.581946427,-0.00532768441039266,-75868.5113158692,-0.0962280320945537,-15,-0.0896064260240621,-839811.42728957,0.0688468444953472,651891.070025092
"360","2016","BE","Male","50-54",141837,-0.192511547699705,-19,0.00886601695380662,129872.379324691,0.0264703349246282,380965.581946427,0.0298529631496809,4.5,0.0932922763887838,875993.500237163,-0.0896064260240621,-839811.42728957
"360","2017","BE","Male","50-54",141520,-0.104739975768227,-8.90000000000001,0.0802600200203436,1229578.08387247,0.00886601695380662,129872.379324691,-0.0945261734921159,-13.8,-0.044083053100433,-424121.401599634,0.0932922763887838,875993.500237163
"361","2007","BE","Male","55-59",104989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2008","BE","Male","55-59",106168,0.0834572919785179,18.4,-0.0131010981378132,-291269.437368408,NA,NA,-0.0718949237889674,-22.4,-0.0509224741940386,-670643.213815155,NA,NA
"361","2009","BE","Male","55-59",106071,0.0949936489794929,22.9,-0.000619703370148272,-13683.2273170166,-0.0131010981378132,-291269.437368408,-0.0053386846853698,-1.60000000000002,-0.00467888818021223,-59924.5104594212,-0.0509224741940386,-670643.213815155
"361","2010","BE","Male","55-59",105046,-0.00158415874713569,-0.399999999999977,-0.0137052484785229,-300458.410859965,-0.000619703370148272,-13683.2273170166,0.0556331442970199,17.1,0.042365555971891,552955.747799318,-0.00467888818021223,-59924.5104594212
"361","2011","BE","Male","55-59",99650,-0.106550283793415,-25.5,0.179028570925112,4268700.97194645,-0.0137052484785229,-300458.410859965,0.019119842750241,6.10000000000002,0.125060567411609,1775842.6615744,0.042365555971891,552955.747799318
"361","2012","BE","Male","55-59",100904,-0.0717366169993223,-15.7,-0.0888080705081187,-2212991.93935205,0.179028570925112,4268700.97194645,0.00619005381034832,2,-0.000267316763366665,-4037.62345547974,0.125060567411609,1775842.6615744
"361","2013","BE","Male","55-59",102901,-0.048032516628691,-9.90000000000001,0.017771779317588,427263.68474948,-0.0888080705081187,-2212991.93935205,-0.0633667303223096,-19.9,-0.0954341947176118,-1374634.08986208,-0.000267316763366665,-4037.62345547974
"361","2014","BE","Male","55-59",105849,-0.0882773144043778,-17,-0.0406275228223869,-965709.500656173,0.017771779317588,427263.68474948,-0.0509127308028914,-15.1,0.108446098600385,1572427.11894628,-0.0954341947176118,-1374634.08986208
"361","2015","BE","Male","55-59",109848,-0.100426394088464,-17.6,0.0897752963996794,2187616.93968685,-0.0406275228223869,-965709.500656173,0.0710891392867632,21.3,-0.00195858076707012,-29937.0377308484,0.108446098600385,1572427.11894628
"361","2016","BE","Male","55-59",114276,0.063938100825327,11,0.0131397034756127,336980.673145264,0.0897752963996794,2187616.93968685,0.0714811820076298,23,0.0556145344356658,873298.644179601,-0.00195858076707012,-29937.0377308484
"361","2017","BE","Male","55-59",119286,-0.0675460422015259,-11.6,-0.00208120422759706,-53670.1000724398,0.0131397034756127,336980.673145264,-0.195849967007954,-59.3,-0.0686504919144504,-1071067.20697072,0.0556145344356658,873298.644179601
"362","2007","BE","Male","60-64",94724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2008","BE","Male","60-64",90491,0.0398369646033672,14.2,0.0138128423194495,468369.080355301,NA,NA,0.0679674932889345,36.6,-0.0470260787409416,-1051698.91121035,NA,NA
"362","2009","BE","Male","60-64",87487,0.00603237365344178,2.19999999999999,-0.0266686353592256,-898511.77639566,0.0138128423194495,468369.080355301,-0.233066952547937,-115.8,-0.140392805751919,-2860991.7727542,-0.0470260787409416,-1051698.91121035
"362","2010","BE","Male","60-64",88543,-0.0799288085652439,-28.1,0.0171979969400482,576682.545737352,-0.0266686353592256,-898511.77639566,0.0913461808900351,42.2,0.0945531311114642,1882343.46766856,-0.140392805751919,-2860991.7727542
"362","2011","BE","Male","60-64",88794,-0.112393381057773,-35.9,0.0322880778324581,1109840.08976611,0.0171979969400482,576682.545737352,0.0950468585697077,48.2,-0.00451402730701034,-93967.4587287828,0.0945531311114642,1882343.46766856
"362","2012","BE","Male","60-64",92058,0.125630815124344,40.4,0.012069744673795,424162.480373502,0.0322880778324581,1109840.08976611,-0.0297845613575278,-15.6,0.00230573178814097,47944.8858718202,-0.00451402730701034,-93967.4587287828
"362","2013","BE","Male","60-64",93317,-0.0167972123733104,-5.69999999999999,0.0235850399989701,843763.14504952,0.012069744673795,424162.480373502,-0.0114999805526814,-5.89999999999998,0.0160025527108587,335817.171785567,0.00230573178814097,47944.8858718202
"362","2014","BE","Male","60-64",93802,-0.0917504014975856,-29.5,0.0590713575955668,2202736.61608005,0.0235850399989701,843763.14504952,-0.0199986865066899,-10.1,0.0220846423295207,472366.102400191,0.0160025527108587,335817.171785567
"362","2015","BE","Male","60-64",93567,0.00260247381758205,0.800000000000011,0.043802246837874,1719460.89618026,0.0590713575955668,2202736.61608005,0.000399920021327382,0.199999999999989,0.0426930572612569,943270.094195593,0.0220846423295207,472366.102400191
"362","2016","BE","Male","60-64",93647,-0.0878978232847123,-25.9,0.025521642663449,1037134.54163519,0.043802246837874,1719460.89618026,-0.0181566416105863,-9,0.053183787773186,1232808.63325545,0.0426930572612569,943270.094195593
"362","2017","BE","Male","60-64",94628,0.00460096369949792,1.30000000000001,-0.00439562999067533,-180519.291859545,0.025521642663449,1037134.54163519,-0.0147664701163004,-7.19999999999999,0.0777315720805198,1923977.15897307,0.053183787773186,1232808.63325545
"363","2007","BE","Male","65-69",106631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008","BE","Male","65-69",107462,0.0204396460699607,12.2,-0.00193152005779496,-91032.2548879534,NA,NA,0.011161962665371,8.79999999999995,-0.00535358675206155,-152879.267039768,NA,NA
"363","2009","BE","Male","65-69",106735,-0.170058744898467,-94.3,0.00148742251521838,70086.4345645234,-0.00193152005779496,-91032.2548879534,-0.0313907011421897,-24.5,-0.0337143213915923,-944179.856984183,-0.00535358675206155,-152879.267039768
"363","2010","BE","Male","65-69",101433,0.111670426660312,60.1,0.0294080263406009,1407310.62216371,0.00148742251521838,70086.4345645234,0.0223947583081872,17.4000000000001,0.0495247798561067,1398040.88913945,-0.0337143213915923,-944179.856984183
"363","2011","BE","Male","65-69",88594,-0.194206246765469,-100.4,0.00807544918520975,393745.623351015,0.0294080263406009,1407310.62216371,0.0852279370264748,69.9,0.00744170304361091,216120.71224542,0.0495247798561067,1398040.88913945
"363","2012","BE","Male","65-69",81554,-0.0537233198835727,-24.5,0.0163876366236018,808874.505583219,0.00807544918520975,393745.623351015,-0.0199499032178849,-16.9,-0.00633941867434373,-184209.73267211,0.00744170304361091,216120.71224542
"363","2013","BE","Male","65-69",77708,0.0862789619592839,40,0.0140404769222791,703643.646342024,0.0163876366236018,808874.505583219,-0.0213299645379381,-17.7,0.0382006271658035,1127918.92394566,-0.00633941867434373,-184209.73267211
"363","2014","BE","Male","65-69",75315,-0.0547907729065766,-25.8,0.0264677036119281,1353606.78363054,0.0140404769222791,703643.646342024,-0.169348820528489,-127.9,-0.00920482636998443,-275736.637960218,0.0382006271658035,1127918.92394566
"363","2015","BE","Male","65-69",76642,0.0222351308308655,10.3,0.049623150302935,2636424.82493233,0.0264677036119281,1353606.78363054,0.136664554456559,101.5,0.0218424641248447,658463.694488108,-0.00920482636998443,-275736.637960218
"363","2016","BE","Male","65-69",80653,0.098720242784867,48.6,0.00987551296719502,540465.405796446,0.049623150302935,2636424.82493233,-0.0445204101001213,-34.6,0.124602552617677,4044171.39574338,0.0218424641248447,658463.694488108
"363","2017","BE","Male","65-69",83358,-0.0449002541955155,-22.7,0.0170458490641749,945532.080355816,0.00987551296719502,540465.405796446,-0.0329038644132051,-24.6,-0.017919811745994,-613093.649969116,0.124602552617677,4044171.39574338
"364","2007","BE","Male","70-74",70240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2008","BE","Male","70-74",76655,-0.126425937219915,-119.2,-0.0110022668920848,-704339.191654399,NA,NA,0.0542852491330716,57.8999999999999,0.0415564127735522,1366471.70544547,NA,NA
"364","2009","BE","Male","70-74",81959,0.0273225805776391,24.5,-0.0206808017576705,-1303144.8987712,-0.0110022668920848,-704339.191654399,-0.0621200814922744,-66,-0.122574822405518,-3872679.31734729,0.0415564127735522,1366471.70544547
"364","2010","BE","Male","70-74",86011,-0.0415556702684992,-37,0.00313440015735722,195777.177431569,-0.0206808017576705,-1303144.8987712,0.0411870473210412,43.3,0.0611183875438002,1871685.19202977,-0.122574822405518,-3872679.31734729
"364","2011","BE","Male","70-74",87491,-0.174053082743061,-139.3,0.0287901283313658,1827251.67009526,0.00313440015735722,195777.177431569,0.0631047288617284,69.9000000000001,0.0999447051415814,3318243.56925953,0.0611183875438002,1871685.19202977
"364","2012","BE","Male","70-74",90297,0.0549647230447494,41.4,-0.0265400364387887,-1686330.24750638,0.0287901283313658,1827251.67009526,-0.0477539558119702,-53.3,-0.055156311505808,-1872163.05463862,0.0999447051415814,3318243.56925953
"364","2013","BE","Male","70-74",91142,-0.00362366127071478,-2.80000000000007,0.101356326407835,6688230.98793215,-0.0265400364387887,-1686330.24750638,-0.0163763663520928,-17.7,0.0172429527953177,574219.112640962,-0.055156311505808,-1872163.05463862
"364","2014","BE","Male","70-74",90685,-0.0888871849331689,-65.5999999999999,-0.034613523966275,-2360668.64787774,0.101356326407835,6688230.98793215,-0.0136184307103147,-14.5,0.0553962885847135,1913243.44302992,0.0172429527953177,574219.112640962
"364","2015","BE","Male","70-74",86217,0.0676599728025957,49.4,0.0866695283586765,6068393.08815236,-0.034613523966275,-2360668.64787774,0.0629415019000854,68.7,0.149667025104108,5731844.02851456,0.0553962885847135,1913243.44302992
"364","2016","BE","Male","70-74",77996,0.0577615368585471,44.9,0.014302537036432,1052965.01378232,0.0866695283586765,6068393.08815236,0.0242983753801038,27.7,0.039240576101129,1650239.47182642,0.149667025104108,5731844.02851456
"364","2017","BE","Male","70-74",71659,-0.0251896110736594,-19.9,0.0515653094867403,3923791.51102732,0.014302537036432,1052965.01378232,-0.105562748891214,-115.6,0.0143456953014187,619648.167460948,0.039240576101129,1650239.47182642
"365","2007","BE","Male","75-79",41335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008","BE","Male","75-79",42068,-0.148536567059205,-255.8,-0.0418577981152275,-3470923.49544308,NA,NA,-0.0480113568131886,-71.8999999999999,-0.152665423934124,-5254543.65242314,NA,NA
"365","2009","BE","Male","75-79",44267,0.0467789256252855,76.5,-0.00722393622963935,-584458.719868526,-0.0418577981152275,-3470923.49544308,0.00129883464955594,1.89999999999986,0.128182100062517,4356932.45264573,-0.152665423934124,-5254543.65242314
"365","2010","BE","Male","75-79",48206,0.0185261727824813,31.3,0.0936393832901103,7913362.7082188,-0.00722393622963935,-584458.719868526,-0.00947223775250627,-13.8,-0.00767188593701107,-276775.615603447,0.128182100062517,4356932.45264573
"365","2011","BE","Male","75-79",50897,-0.145974019390013,-231.6,0.0263265425604935,2361568.29438795,0.0936393832901103,7913362.7082188,0.0604785665261334,90.4000000000001,-0.0257585016554813,-913898.385253377,-0.00767188593701107,-276775.615603447
"365","2012","BE","Male","75-79",55902,-0.111289506345835,-155.2,-0.0514517910432772,-4558129.52852818,0.0263265425604935,2361568.29438795,-0.0525788173894526,-78.9000000000001,0.0341791591147746,1217801.04502092,-0.0257585016554813,-913898.385253377
"365","2013","BE","Male","75-79",61323,0.04653380636063,62.8,-0.0243452823288912,-2076369.67312443,-0.0514517910432772,-4558129.52852818,-0.0553528765038314,-78.7,0.00550184634292705,199949.100577936,0.0341791591147746,1217801.04502092
"365","2014","BE","Male","75-79",65829,-0.0899380154242282,-118.8,0.112739286458037,10054926.6302101,-0.0243452823288912,-2076369.67312443,-0.0136155585483948,-18.7,0.0546615663943548,2047438.70108686,0.00550184634292705,199949.100577936
"365","2015","BE","Male","75-79",69379,-0.0287685568997267,-35.8000000000002,-0.0196270420480538,-1832966.55771096,0.112739286458037,10054926.6302101,0.0570606645180067,80.1000000000001,0.0674052765109607,2683844.53756048,0.0546615663943548,2047438.70108686
"365","2016","BE","Male","75-79",73084,0.0569636379109202,71.9000000000001,-0.000526868542468861,-48710.0556511432,-0.0196270420480538,-1832966.55771096,0.0340354115246191,50,0.0908127013267936,3914115.72850253,0.0674052765109607,2683844.53756048
"365","2017","BE","Male","75-79",75303,-0.0511919680253845,-64.8,0.0202825090578074,1893805.42896071,-0.000526868542468861,-48710.0556511432,-0.0455962339256955,-66.6000000000001,0.00433648203910053,195946.323586434,0.0908127013267936,3914115.72850253
"366","2007","BE","Male","80-84",20529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008","BE","Male","80-84",22648,-0.0407536680258715,-131.5,-0.0906616417276567,-8665306.66476475,NA,NA,0.089754862935381,188,0.120318258249927,3971672.73029552,NA,NA
"366","2009","BE","Male","80-84",25060,0.0441491540833834,142.7,-0.00859367837480818,-781338.175253287,-0.0906616417276567,-8665306.66476475,-0.0443479904543089,-95,-0.0834644721728885,-2805500.76316452,0.120318258249927,3971672.73029552
"366","2010","BE","Male","80-84",27094,-0.0816632203826817,-259.1,0.0587995067622522,5482730.68330257,-0.00859367837480818,-781338.175253287,0.0369692361068958,78.9000000000001,0.0657170904130062,2189199.63413474,-0.0834644721728885,-2805500.76316452
"366","2011","BE","Male","80-84",27612,-0.103646969109517,-299.8,0.0687243546977072,6830433.33491811,0.0587995067622522,5482730.68330257,0.00289382623112466,6.29999999999973,0.00791869306326731,273636.069764778,0.0657170904130062,2189199.63413474
"366","2012","BE","Male","80-84",28750,0.0197654851288158,54.8000000000002,-0.0306963644668521,-3108950.37671334,0.0687243546977072,6830433.33491811,-0.0845209646180596,-176.7,-0.0143360031790642,-493806.731868565,0.00791869306326731,273636.069764778
"366","2013","BE","Male","80-84",29392,-0.0158753491582901,-44.0999999999999,-0.0275868327964162,-2713747.11701262,-0.0306963644668521,-3108950.37671334,0.118564694975892,252.2,0.132590522133984,4848801.44573288,-0.0143360031790642,-493806.731868565
"366","2014","BE","Male","80-84",31264,-0.149462676309544,-382.6,0.112975949269913,11604133.3586618,-0.0275868327964162,-2713747.11701262,-0.176671899179393,-365.3,0.0209298161694491,825873.820782185,0.132590522133984,4848801.44573288
"366","2015","BE","Male","80-84",34629,0.0996941317262419,248.8,0.0397605985745457,4405991.07503457,0.112975949269913,11604133.3586618,0.0321172692963501,61.6999999999998,0.033870517043681,1373670.86062733,0.0209298161694491,825873.820782185
"366","2016","BE","Male","80-84",38253,-0.0864256198818412,-217.1,-0.0312618912530915,-3478888.38965403,0.0397605985745457,4405991.07503457,-0.0392309585825394,-75.0999999999999,-0.0422553666397363,-1706607.05643008,0.033870517043681,1373670.86062733
"366","2017","BE","Male","80-84",42186,-0.0235176274801425,-55.9000000000001,0.0328178086329842,3654891.53754307,-0.0312618912530915,-3478888.38965403,-0.0370664024230392,-68.3,0.0504621759301749,2046508.20775064,-0.0422553666397363,-1706607.05643008
"367","2007","BE","Male","85-89",9529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008","BE","Male","85-89",10143,0.0121557209803189,72.8999999999996,0.0227241023890272,2134994.17073804,NA,NA,0.0603392628746189,144.9,0.0265209818755849,687483.761170041,NA,NA
"367","2009","BE","Male","85-89",10481,0.0396910371820614,244.3,0.00654184595762786,623672.679351434,0.0227241023890272,2134994.17073804,-0.0248350700011502,-60.6999999999998,-0.123334631283562,-3047877.90744909,0.0265209818755849,687483.761170041
"367","2010","BE","Male","85-89",10798,-0.0828554097466725,-499.2,0.0485040222633515,4753669.85480867,0.00654184595762786,623672.679351434,-0.0024886984515371,-6,0.127314382609278,3152624.40027349,-0.123334631283562,-3047877.90744909
"367","2011","BE","Male","85-89",10644,-0.0298592557624673,-170,0.152033514917086,16485889.4806243,0.0485040222633515,4753669.85480867,0.113162551652096,288.5,0.179754679880261,5193324.28410164,0.127314382609278,3152624.40027349
"367","2012","BE","Male","85-89",11525,-0.0547072935826467,-298.6,-0.0941292213373472,-10500582.8933596,0.152033514917086,16485889.4806243,0.104525721386123,297.1,0.0221984795242278,708543.322882708,0.179754679880261,5193324.28410164
"367","2013","BE","Male","85-89",12841,-0.095135060492078,-481.9,-0.00841890447013682,-891902.625419766,-0.0941292213373472,-10500582.8933596,-0.128623272965184,-361.3,0.0755061151632717,2531254.62830978,0.0221984795242278,708543.322882708
"367","2014","BE","Male","85-89",14467,-0.0906197493771419,-418.3,0.0781337300567415,8573299.26635003,-0.00841890447013682,-891902.625419766,-0.0534110359619495,-136.9,-0.0433692508298229,-1477219.16742468,0.0755061151632717,2531254.62830978
"367","2015","BE","Male","85-89",15833,0.143521012349122,680.6,0.0373093033143839,4336201.19022852,0.0781337300567415,8573299.26635003,0.0870314144596991,226.9,-0.0144847547680236,-479270.926258292,-0.0433692508298229,-1477219.16742468
"367","2016","BE","Male","85-89",16824,-0.0508322824478586,-252.3,0.00661165538541653,785444.334588304,0.0373093033143839,4336201.19022852,-0.0287693116055729,-77.1999999999998,0.0147039168645087,486575.998296414,-0.0144847547680236,-479270.926258292
"367","2017","BE","Male","85-89",17482,-0.00217254200348549,-10.5,0.0447317386713024,5452623.03789216,0.00661165538541653,785444.334588304,-0.0985365509694995,-248.2,0.0682866624797605,2355890.883217,0.0147039168645087,486575.998296414
"368","2007","BE","Female","<1",14706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008","BE","Female","<1",15198,NA,0,-1.03322412431287,-662736.770465568,NA,NA,NA,-6.8,0.114273749937196,39030.512588114,NA,NA
"368","2009","BE","Female","<1",15529,NA,0,0.619162808817123,313910.087227247,-1.03322412431287,-662736.770465568,NA,6.4,0.295596292772913,124309.014958374,0.114273749937196,39030.512588114
"368","2010","BE","Female","<1",15901,NA,0,1.27837780405315,1761855.64093859,0.619162808817123,313910.087227247,NA,-6.4,1.42738978312795,1538757.41879342,0.295596292772913,124309.014958374
"368","2011","BE","Female","<1",15943,NA,0,-1.24222186623516,-1736818.24226939,1.27837780405315,1761855.64093859,NA,6.3,-0.410120032679991,-681103.359048161,1.42738978312795,1538757.41879342
"368","2012","BE","Female","<1",16248,NA,0,-0.204982268496536,-130677.889512098,-1.24222186623516,-1736818.24226939,-0.0160003413464409,-0.0999999999999996,0.0462000602909942,63521.330935142,-0.410120032679991,-681103.359048161
"368","2013","BE","Female","<1",16758,NA,6,0.394351374046206,277677.408554445,-0.204982268496536,-130677.889512098,-0.032789822822991,-0.2,-0.402019498421229,-465737.28616223,0.0462000602909942,63521.330935142
"368","2014","BE","Female","<1",17522,NA,-6,-0.59119200516707,-380310.325381071,0.394351374046206,277677.408554445,NA,-6,0.575753486899083,732685.695033154,-0.402019498421229,-465737.28616223
"368","2015","BE","Female","<1",18251,NA,0,1.46484309772341,1569504.98133327,-0.59119200516707,-380310.325381071,NA,0,-0.443006734185413,-599074.1103622,0.575753486899083,732685.695033154
"368","2016","BE","Female","<1",19036,NA,10.5,-0.068889914390093,-135888.640014302,1.46484309772341,1569504.98133327,NA,0,-0.764086374213299,-574201.03312925,-0.443006734185413,-599074.1103622
"368","2017","BE","Female","<1",19554,NA,-10.5,0.398383245578014,932522.706293613,-0.068889914390093,-135888.640014302,NA,0,1.1440297852746,1070974.78853448,-0.764086374213299,-574201.03312925
"369","2007","BE","Female","1-14",182540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008","BE","Female","1-14",184211,0,0,-0.32431050408956,-81218.7465814935,NA,NA,NA,1.1,0.112065025716149,75108.4387755374,NA,NA
"369","2009","BE","Female","1-14",185567,-0.78845736036427,-0.6,0.329600882969769,82774.1852486135,-0.32431050408956,-81218.7465814935,0.646627164925052,1,0.272005583126628,221466.027389616,0.112065025716149,75108.4387755374
"369","2010","BE","Female","1-14",189189,0,0,-0.616759155374606,-135695.106709047,0.329600882969769,82774.1852486135,0.421213465076304,1.1,0.243151383332441,255977.782516445,0.272005583126628,221466.027389616
"369","2011","BE","Female","1-14",191176,0,0,0.391155155841851,76157.3409737844,-0.616759155374606,-135695.106709047,-0.0317486983145803,-0.1,-0.343544208012142,-344804.079508669,0.243151383332441,255977.782516445
"369","2012","BE","Female","1-14",194030,0,0,-0.2631261819431,-54427.0632284864,0.391155155841851,76157.3409737844,-1.82454929205105,-2.6,-0.054600349723156,-44694.0332754166,-0.343544208012142,-344804.079508669
"369","2013","BE","Female","1-14",197917,0.693147180559945,0.5,0.393354166465778,87147.9933493627,-0.2631261819431,-54427.0632284864,1.09861228866811,1,0.0549686696424079,45003.8905398978,-0.054600349723156,-44694.0332754166
"369","2014","BE","Female","1-14",204545,-0.693147180559945,-0.5,-0.409753563075768,-90089.2520906001,0.393354166465778,87147.9933493627,-1.09861228866811,-1,-0.198083867061374,-151203.548239183,0.0549686696424079,45003.8905398978
"369","2015","BE","Female","1-14",209091,NA,-0.5,0.413225722116417,91021.3186362926,-0.409753563075768,-90089.2520906001,1.33500106673234,1.4,0.606163302009966,575221.021980675,-0.198083867061374,-151203.548239183
"369","2016","BE","Female","1-14",216495,NA,0,-0.0940540246635013,-24138.7590275068,0.413225722116417,91021.3186362926,1.14990558305566,4.1,-0.332816284262192,-358244.946146791,0.606163302009966,575221.021980675
"369","2017","BE","Female","1-14",222222,NA,0,0.129254992607557,33773.0971318292,-0.0940540246635013,-24138.7590275068,-0.798507696217772,-3.3,-0.0383453082374654,-34128.3338148273,-0.332816284262192,-358244.946146791
"370","2007","BE","Female","15-19",81761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008","BE","Female","15-19",77320,0.0800427076735365,0.1,-0.13481477468734,-63562.1512535562,NA,NA,-0.352821374622743,-1.1,-0.383573187440909,-261332.748793053,NA,NA
"370","2009","BE","Female","15-19",72464,0.767255152713667,1.5,0.539880059418234,315246.255834247,-0.13481477468734,-63562.1512535562,-0.619039208406224,-1.2,0.250707485293324,159271.894216064,-0.383573187440909,-261332.748793053
"370","2010","BE","Female","15-19",68027,NA,-2.8,-0.393315163675082,-245727.438417893,0.539880059418234,315246.255834247,0.728238500371215,1.5,-0.0700795595251265,-48611.4012218218,0.250707485293324,159271.894216064
"370","2011","BE","Female","15-19",63107,NA,0,-0.257020403743716,-115574.224215403,-0.393315163675082,-245727.438417893,-0.594707107746693,-1.3,-0.217322494548284,-130800.17665615,-0.0700795595251265,-48611.4012218218
"370","2012","BE","Female","15-19",63830,NA,0,0.248248118272848,111120.542269471,-0.257020403743716,-115574.224215403,NA,-1.6,0.131528180156957,75744.5102682286,-0.217322494548284,-130800.17665615
"370","2013","BE","Female","15-19",65217,NA,0,0.171828040275436,94763.3344186844,0.248248118272848,111120.542269471,NA,1.5,-0.0335793307610555,-20294.6287292597,0.131528180156957,75744.5102682286
"370","2014","BE","Female","15-19",66667,NA,3,-0.243080337340194,-129526.448095737,0.171828040275436,94763.3344186844,0,0,-0.122515611974212,-68526.1133715261,-0.0335793307610555,-20294.6287292597
"370","2015","BE","Female","15-19",68182,NA,-3,0.730523368450152,506565.178855261,-0.243080337340194,-129526.448095737,0.659245628884264,1.4,0.826970886768654,676330.994061913,-0.122515611974212,-68526.1133715261
"370","2016","BE","Female","15-19",70000,NA,0,-0.419044126829887,-334546.397792966,0.730523368450152,506565.178855261,-0.728238500371215,-1.5,-0.462930654105573,-445452.03546642,0.826970886768654,676330.994061913
"370","2017","BE","Female","15-19",70866,NA,0,-0.00589349123758431,-3776.79075776809,-0.419044126829887,-334546.397792966,NA,-1.4,0.179735621314739,148983.266562647,-0.462930654105573,-445452.03546642
"371","2007","BE","Female","20-24",113772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008","BE","Female","20-24",115942,NA,4.3,0.00435371478765667,2000.76043235313,NA,NA,-0.0289875368732524,-0.1,-0.0565356239596859,-33111.0806223566,NA,NA
"371","2009","BE","Female","20-24",117647,-0.927986771637346,-2.6,0.135319982061816,66735.6306062121,0.00435371478765667,2000.76043235313,-0.307484699747961,-0.9,0.0639877248316001,37616.8381379197,-0.0565356239596859,-33111.0806223566
"371","2010","BE","Female","20-24",119617,0.904456274227152,2.5,-0.0416929256152354,-21532.2400574908,0.135319982061816,66735.6306062121,-1.13943428318836,-1.7,0.0273745091177062,16842.6525052661,0.0639877248316001,37616.8381379197
"371","2011","BE","Female","20-24",112500,-1.54044504094715,-3.3,0.0381141886359302,19648.583201771,-0.0416929256152354,-21532.2400574908,1.50407739677627,2.8,-0.288492190060495,-156310.689192131,0.0273745091177062,16842.6525052661
"371","2012","BE","Female","20-24",111111,0.693147180559945,0.9,-0.149558789641056,-72985.2352685634,0.0381141886359302,19648.583201771,0.405465108108165,1.8,0.168101119774333,85563.5602248082,-0.288492190060495,-156310.689192131
"371","2013","BE","Female","20-24",108571,0,0,-0.141427049942283,-59665.8700106324,-0.149558789641056,-72985.2352685634,-0.656779536389071,-2.6,-0.297590686228824,-142334.250177284,0.168101119774333,85563.5602248082
"371","2014","BE","Female","20-24",104167,-0.587786664902119,-0.8,0.416687054970071,203025.666693915,-0.141427049942283,-59665.8700106324,0.305381649551182,1,0.409754565586189,207970.90522246,-0.297590686228824,-142334.250177284
"371","2015","BE","Female","20-24",99174,1.09861228866811,2,-0.0528334748671231,-30660.0636188728,0.416687054970071,203025.666693915,-0.641853886172395,-1.8,-0.00541770409164144,-3342.42165289365,0.409754565586189,207970.90522246
"371","2016","BE","Female","20-24",97297,NA,-3,-0.00621252382580018,-3499.93884548079,-0.0528334748671231,-30660.0636188728,0.717839793150317,2.1,0.278545742159659,197630.531454136,-0.00541770409164144,-3342.42165289365
"371","2017","BE","Female","20-24",98361,NA,1,0.150026234404677,90906.4852176273,-0.00621252382580018,-3499.93884548079,-0.312374685042152,-1.1,0.0794393663738635,67210.9234670359,0.278545742159659,197630.531454136
"372","2007","BE","Female","25-29",132597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008","BE","Female","25-29",135593,-0.929535958624176,-2.3,0.300310338371496,227368.049762694,NA,NA,1.28785428830664,2.1,0.399787625278787,238767.656595586,NA,NA
"372","2009","BE","Female","25-29",138075,1.07613943281605,2.9,-0.388649830089014,-282250.09240334,0.300310338371496,227368.049762694,0.216223108469636,0.7,0.214975361983203,173770.679979857,0.399787625278787,238767.656595586
"372","2010","BE","Female","25-29",139344,-0.0229895182246989,-0.100000000000001,-0.00299750413882371,-1778.52732365427,-0.388649830089014,-282250.09240334,0.45953232937844,2.1,0.0750825209758084,70045.1352335727,0.214975361983203,173770.679979857
